crn, instructorFirstName, instructorLastName
37608,J,Brooks
37610,J,Brooks
37613,J,Brooks
37614,J,Brooks
37615,J,Brooks
37616,J,Brooks
37617,J,Brooks
37618,J,Brooks
74866,T,Cai
58270,,
73329,E,Hurth
69912,R,Hughes
69913,R,Hughes
69914,R,Hughes
73055,R,Hughes
71939,R,Hughes
71940,R,Hughes
69915,R,Hughes
67742,K,Kramer
55712,T,Barnes
55716,T,Barnes
55718,,
55720,,
55722,T,Barnes
55724,T,Barnes
55714,T,Barnes
63938,P,Jelinek
37623,B,McBride
37624,B,McBride
37625,B,McBride
37626,B,McBride
37631,B,McBride
37632,B,McBride
38775,J,Brooks
53614,K,Kramer
64422,D,Chih
38776,X,Li
67717,,
67719,H,Fang
67721,A,Bishnoi
67723,A,Bishnoi
67715,M,Hernandez
35144,N,Skorin
35142,K,Miller
35114,K,Carlson
65402,M,Stodolska
46524,Y,Hu
69930,R,Hughes
10333,,
10336,,
49014,J,Aguirre
73741,S,Koerner
38496,M,Oleschuk
48726,B,Allen
74595,C,Lleras
74721,E,Thomann Mitchell
74722,J,Brooks
73457,C,Light Shriner
32407,N,Duran
58806,M,Hernandez
58805,M,Hernandez
66263,V,Jimenez
54750,B,Barnett
64992,B,Barnett
32422,S,Park
10342,,
61067,A,Ebata
57755,B,McBride
57753,B,Koester
49706,S,Koerner
30329,R,Larson
51196,J,Hardesty
66253,C,Lleras
54023,M,Oleschuk
69297,,
66252,K,Frantz
76004,J,Dariotis
66257,,
10345,,
66258,,
66259,,
39801,G,Rahat
39803,L,Maggid Alon
30333,L,Maggid Alon
76268,D,Butler
55493,D,Rabin
55494,D,Rabin
55495,M,Natale
55496,M,Natale
55498,D,Rabin
55499,J,Anderson
55500,D,Rabin
55501,M,Natale
55502,D,Rabin
67151,H,Hong
67152,H,Hong
71407,H,Hong
71747,J,Anderson
75029,J,Anderson
75030,D,Rabin
30338,D,Rabin
71560,D,Sepkoski
71561,D,Sepkoski
71562,D,Sepkoski
73080,D,Sepkoski
73081,D,Sepkoski
73082,D,Sepkoski
71559,D,Sepkoski
72870,M,Alarcon Olivos
72871,M,Alarcon Olivos
72872,M,Alarcon Olivos
73083,M,Hertzman
73084,M,Hertzman
73085,M,Hertzman
73999,M,Hertzman
74000,M,Hertzman
74001,M,Hertzman
72869,M,Hertzman
72867,M,Nobili
34313,K,Chow
34314,K,Chow
34315,K,Chow
34316,K,Chow
34317,K,Chow
34318,K,Chow
34319,K,Chow
34311,A,LoBue
34091,N,Coskun
34055,N,Coskun
34060,N,Coskun
34096,P,Fritzsche
32470,P,Fritzsche
32474,P,Fritzsche
32476,P,Fritzsche
32479,R,Hogarth
32481,R,Hogarth
32483,R,Hogarth
34103,R,Hogarth
34111,M,Bradley
34115,R,Hogarth
34118,M,Bradley
34122,M,Bradley
34126,R,Hogarth
34181,R,Hogarth
34235,M,Barrett
34193,M,Barrett
34197,M,Barrett
34208,M,Barrett
34226,M,Barrett
34231,M,Barrett
34308,M,Barrett
32484,M,Barrett
32485,M,Barrett
32486,M,Barrett
47706,S,Cha-Jua
47708,S,Cha-Jua
36654,S,Cha-Jua
10358,,
32494,T,Chaplin
32497,I,Asaka
32500,M,Nobili
39271,E,McDuffie
43324,M,Hertzman
43325,M,Jaimes
69038,E,Denby
43939,C,Brosseder
74769,J,Randolph
49157,X,Chen
34348,M,Ruiz
30349,T,Chaplin
73475,E,Avrutin
30359,K,Oberdeck
30361,L,Marshall
34281,Y,Ramirez
71408,A,Burgos
71412,A,Burgos
71416,A,Burgos
75265,A,Burgos
75267,A,Burgos
75268,A,Burgos
70105,A,Burgos
70109,I,Asaka
72596,J,Ebel
70886,C,Brosseder
75949,A,van der Velde
74771,A,Espiritu
70086,J,Ha
74772,L,Maggid Alon
30369,R,Allen
63605,M,Jaimes
64555,T,Day
51827,E,McDuffie
61655,I,Asaka
59524,A,Burgos
70114,D,Gilbert
70141,M,Barrett
58594,,
50993,,
44268,R,Wilson
44267,R,Wilson
49210,D,Weiss
74666,D,Weiss
48990,R,Mathisen
48989,R,Mathisen
53155,P,Fritzsche
53154,P,Fritzsche
56095,S,Cha-Jua
56386,S,Cha-Jua
10419,,
69712,J,Randolph
69714,J,Randolph
10420,,
34331,S,Ettinger
34332,K,Hoganson
34333,Y,Ramirez
56173,R,Mathisen
41021,C,Symes
51138,D,Sepkoski
34262,K,Chow
47097,A,Espiritu
43102,K,Oberdeck
53136,R,Hogarth
10421,,
10422,,
32534,,
32537,C,Symes
10423,,
10424,,
64872,M,Mishra
32450,M,Mishra
32454,M,Mishra
30407,M,Mishra
64342,M,Mishra
34268,,
34270,,
34273,,
34275,,
40653,,
34277,,
74601,,
34279,,
30924,A,Taylor
71446,A,Taylor
74533,A,Davis
69932,A,Taylor
74617,A,Taylor
65306,B,Branham
72364,,
72538,,
40112,,
70016,B,Branham
63675,B,Branham
63223,E,Forsythe
73045,T,Hale
73046,T,Hale
74516,T,Kesavadas
73048,H,Holtzclaw-Stone
72475,M,Awad
10430,,
10431,,
73003,K,Wilcox
10432,,
10434,,
10433,,
10436,,
10435,,
66846,L,Chen
66848,L,Chen
66845,L,Chen
35515,L,Arias
35525,L,Arias
35542,L,Arias
35543,L,Arias
35559,L,Arias
35456,L,Arias
69966,J,Manaster
74538,J,Manaster
74540,J,Manaster
73110,A,Harmon-Threatt
73004,A,Harmon-Threatt
73111,A,Harmon-Threatt
73112,A,Harmon-Threatt
73113,A,Harmon-Threatt
73114,A,Harmon-Threatt
73115,A,Harmon-Threatt
73116,A,Harmon-Threatt
73117,A,Harmon-Threatt
35760,B,Clegg
41567,B,Clegg
41966,B,Clegg
41564,B,Clegg
41566,B,Clegg
35755,B,Clegg
57628,B,Clegg
35642,B,Clegg
35770,B,Clegg
35763,B,Clegg
59029,B,Clegg
59030,B,Clegg
35766,B,Clegg
35574,B,Clegg
35580,B,Clegg
35572,B,Clegg
35595,B,Clegg
35597,B,Clegg
35600,B,Clegg
35608,B,Clegg
57816,B,Clegg
68406,B,Clegg
63901,B,Clegg
63902,B,Clegg
67315,B,Clegg
67316,B,Clegg
67317,B,Clegg
67318,B,Clegg
39043,B,Clegg
35460,B,Clegg
67787,L,Arias
35423,L,Arias
70288,L,Arias
35412,L,Arias
35431,S,Cameron
35604,S,Cameron
35634,S,Cameron
35644,S,Cameron
35645,S,Cameron
58733,S,Cameron
35646,S,Cameron
35649,S,Cameron
35659,S,Cameron
35661,S,Cameron
35664,S,Cameron
35673,S,Cameron
63025,S,Cameron
75868,S,Cameron
35533,S,Cameron
76227,S,Cameron
76228,S,Cameron
76229,S,Cameron
41563,L,Arias
35438,M,Lara
35488,M,Lara
35519,M,Lara
47551,M,Lara
35526,M,Lara
35534,M,Lara
35539,M,Lara
35752,M,Lara
56453,M,Lara
56498,M,Lara
56550,,
76185,M,Lara
35464,M,Lara
51807,A,Marshall-Colon
49806,A,Marshall-Colon
49807,A,Marshall-Colon
49808,A,Marshall-Colon
49809,A,Marshall-Colon
49810,A,Marshall-Colon
49812,A,Marshall-Colon
56526,A,Marshall-Colon
56549,A,Marshall-Colon
74568,A,Marshall-Colon
49804,A,Marshall-Colon
66384,A,Marshall-Colon
33491,N,Seiter
45230,N,Seiter
33487,N,Seiter
74458,B,Allan
75912,B,Allan
75913,B,Allan
74547,B,Allan
74549,B,Allan
46682,E,Fischer
72021,L,Arias
70537,C,Swanson
57592,L,Arias
57593,L,Arias
68279,P,Anderson
68280,P,Anderson
68281,P,Anderson
68282,P,Anderson
68396,P,Anderson
68397,P,Anderson
68278,P,Anderson
34571,M,Ward
75313,M,Ward
59719,C,Roseman
73477,C,Roseman
58032,C,Roseman
70371,C,Caceres
74559,C,Caceres
49618,J,Dalling
43891,,
49900,L,Hanks
49901,L,Hanks
73274,M,Alleyne
75250,M,Alleyne
62360,M,Alleyne
49926,E,Ainsworth
64029,A,Bell
71427,J,Rhodes
71426,J,Rhodes
54272,D,Miller
74569,D,Miller
74571,D,Miller
35452,J,Whitfield
74616,J,Whitfield
35484,J,Whitfield
72908,S,Hind
74594,S,Hind
74530,M,Alleyne
74529,M,Alleyne
35509,L,Hanks
43892,,
72238,B,Fuller
75992,M,Hauber
35424,S,Burgess
50715,S,Burgess
35538,L,Hanks
31832,K,Paige
31834,A,Dolezal
10455,,
74315,J,McGrath
10438,,
55119,,
51895,,
51898,,
53221,,
57757,,
75982,,
53217,C,Vogiatzis
75981,C,Vogiatzis
61434,,
61436,,
61437,,
61438,,
75984,,
61376,D,King
75983,D,King
31822,R,Sun
61504,L,Marla
61505,L,Marla
70699,L,Marla
61503,L,Marla
76033,L,Marla
62672,,
70689,A,Chronopoulou
30400,,
71533,J,Garg
75985,J,Garg
71532,J,Garg
75987,J,Garg
30396,S,Jacobson
58068,S,Jacobson
62888,X,Chen
75988,X,Chen
62889,X,Chen
75989,X,Chen
30397,D,King
69492,D,King
73806,H,Kim
76032,H,Kim
37985,J,Cromley
42726,J,Cromley
75064,J,Cromley
75063,J,Cromley
10441,,
72016,A,Wooldridge
70464,R,Sowers
70465,R,Sowers
76213,D,Lariviere
74048,M,Murphy
75990,M,Murphy
73947,A,Stolyar
55481,L,Feng
55482,R,Sreenivas
72244,R,Sreenivas
60072,Q,Wang
73988,Q,Wang
66823,C,Beck
75999,C,Beck
70691,R,Sreenivas
68237,C,Vogiatzis
76002,C,Vogiatzis
30404,L,Redman
70950,L,Redman
10445,,
72015,A,Wooldridge
76225,D,Lariviere
76214,D,Lariviere
65637,Y,Zhou
76023,Y,Zhou
10447,,
59858,T,Pulley
74534,T,Pulley
74079,T,Pulley
69368,,
65122,K,DiFilippo
69236,,
62943,K,DiFilippo
71381,K,DiFilippo
73088,,
73089,,
62235,E,Frasca
71382,E,Frasca
61502,E,Frasca
74535,E,Frasca
71383,K,DiFilippo
74536,K,DiFilippo
74865,D,Cermak
74868,D,Cermak
74869,D,Cermak
74870,D,Cermak
74861,D,Cermak
53922,M,Sanfilippo
53923,M,Sanfilippo
53924,M,Sanfilippo
53925,M,Sanfilippo
53926,M,Sanfilippo
53927,M,Sanfilippo
53921,M,Sanfilippo
54368,,
54367,,
56170,,
54369,,
57671,J,Hay
61119,C,Cole
52906,,
71624,E,Butt
71625,E,Butt
71626,E,Butt
68913,E,Butt
65245,E,Butt
62221,E,Butt
62218,E,Butt
65222,M,Haberman
51938,S,Narisetti
70732,S,Tipei
59152,M,Turk
62421,,
70822,C,D'Angelo
62391,,
52905,,
72958,M,Newell
72959,M,Newell
72961,M,Newell
74814,M,Newell
75194,J,Pintar
75195,J,Pintar
75196,J,Pintar
75197,J,Pintar
75192,J,Pintar
71693,W,Fagen-Ulmschneider
71694,,
71695,,
71696,,
71697,,
71698,,
71699,,
71700,,
71701,,
71702,,
71703,,
76156,R,Hodson
76157,R,Hodson
74858,D,Dubin
68248,M,Sanfilippo
68249,M,Sanfilippo
68250,M,Sanfilippo
68251,M,Sanfilippo
68252,M,Sanfilippo
68253,M,Sanfilippo
68247,M,Sanfilippo
76160,,
72972,K,Wickett
72973,K,Wickett
72974,R,Magee
76082,S,Besser
76083,E,LaRue
72965,E,Wickes
75223,C,Evans
75224,C,Evans
72966,C,Evans
72975,Y,Wang
72967,D,Hopping
73230,Y,Wang
74826,R,Hodson
74828,R,Hodson
75107,E,Wickes
72963,D,Mussulman
72968,D,Duffy
73231,J,Brighton
75101,Y,Song
76081,M,Bashir
74820,E,Knox
75102,E,Knox
75103,E,Knox
76158,E,Knox
72970,M,Wolske
73221,M,Wolske
68946,K,Quealy
73125,K,Quealy
75899,E,Thompson
75904,E,Thompson
75113,S,Besser
75114,S,Besser
73408,S,Comstock
73128,S,Comstock
73130,S,Comstock
75115,W,Underwood
75116,W,Underwood
73132,Z,Stier
76258,S,Dahlen
75126,M,Twidale
75947,M,Twidale
73411,K,Trainor
73216,K,Trainor
73409,K,Trainor
73212,K,Trainor
73217,M,Turk
73218,M,Turk
73220,J,Naiman
75390,J,Naiman
75130,K,Trainor
75131,K,Trainor
76246,K,Lucht
76247,K,Lucht
76248,K,Lucht
71897,K,Trainor
71895,R,Gan
73233,R,Gan
75132,K,McDowell
75133,K,McDowell
73269,K,McDowell
75385,K,McDowell
75136,P,Darch
75138,P,Darch
73412,M,Hensley
73236,M,Hensley
73413,M,Wong
73237,M,Wong
75157,R,Hodson
75228,R,Hodson
71810,D,Duffy
71811,D,Duffy
73963,Y,Huang
73855,Y,Huang
73556,J,Weible
73140,S,Avery
73142,K,Bisbee
73141,Z,Revell
73146,J,Chin
74773,J,Chin
73145,A,Rusch
69081,I,Choi
68972,T,MacMullen
73150,T,MacMullen
73942,E,LaRue
75727,B,Alvarez
75746,C,Myers
68976,V,Torvik
68974,N,Bosch
70324,S,Besser
73151,S,Besser
75022,M,Ocepek
73152,K,LaBarre
73153,C,Nappo
75024,,
70325,K,Williams
73989,K,Kritikos
75468,K,Williams
75025,A,Abney
73155,Y,Song
73157,H,Kilicoglu
73156,J,Schneider
70326,L,Kendall
73160,J,Teper
75437,J,Diesner
73161,M,Wonderlich
76245,B,Green
73228,J,Downie
73163,A,Barnhart
73164,J,Holba Puacz
73162,J,Holba Puacz
73165,R,Shasteen
73167,Y,Song
73168,A,Hetrick
73171,K,LaBarre
73172,L,Diekman
73173,Y,Han
76287,M,Oliver
75810,Z,Revell
73175,B,Alvarez
73174,J,Latham
73805,,
76249,R,Hodson
74027,R,Shasteen
73176,C,Tilley
73177,C,Tilley
69534,,
70875,M,Ocepek
69025,S,Schwartz
70354,M,Salrin
75555,E,Hoiem
75557,E,Hoiem
73187,S,Dahlen
68986,C,Blake
68987,,
73240,A,Hartmann
73239,B,Alvarez
73242,C,Deacy-Quinn
73138,W,Wilson
73241,S,Oberg
73243,,
75160,J,He
73245,S,Schwebel
76073,Z,LeBlanc
74193,K,Mattson
73249,M,Wong
73324,E,Knutson
73354,E,Butt
76098,J,Vincler
73251,M,Oliver
74052,A,Huot
73682,S,Berger
75357,B,Mak
73253,E,Knox
76035,E,Knox
68412,I,Choi
70377,R,Bothmann
75356,M,Lopez
73758,,
75403,M,Wong
75745,B,Radcliffe
73257,K,Egan
73256,A,Craig
75397,J,Holba Puacz
75361,A,Abney
73258,J,Jones
73685,L,Hinchliffe
73259,B,Mead-Harvey
75296,K,Kritikos
73266,J,Hart
76089,D,Dubin
73301,I,Brooks
75278,D,Wang
74194,E,Wickes
73264,J,Weible
75251,J,Weible
74195,E,Wickes
69002,,
45680,L,Hill
35261,L,Hill
35035,L,Hill
35297,L,Hill
35341,L,Hill
59487,L,Hill
59488,L,Hill
31847,L,Hill
31853,E,Derhemi
31851,L,Hill
31865,L,Hill
70468,E,Rota
10459,,
30448,E,Derhemi
53944,E,Stoppino
10461,,
75213,E,Derhemi
75117,E,Derhemi
39454,E,Stoppino
33697,L,Pierce
33437,L,Pierce
33658,L,Pierce
33459,L,Pierce
67395,F,Henshaw
35671,J,Jegerski
10463,,
10466,,
45827,M,Sadler
31767,M,Sadler
31763,M,Sadler
31766,M,Sadler
49687,M,Sadler
31753,M,Sadler
31757,M,Sadler
30458,M,Sadler
52837,G,Persiani
30461,M,Sadler
42882,M,Sadler
75301,C,Ball
66908,Y,Ng
35316,Y,Ng
69379,C,Evans
62988,J,Heuman
62999,A,Wood
63004,B,Holden
63023,S,Ledford
63024,S,Ledford
63022,S,Ledford
75302,B,Johnson
75307,B,Johnson
63826,B,Johnson
73181,K,Erdey
70191,C,Lombardi
70192,,
70190,C,Lombardi
75311,A,Wood
51738,N,Usher
72962,C,Evans
69163,B,Johnson
62989,B,Holden
63012,J,Houston
63010,J,Houston
73182,K,Erdey
62994,S,Ledford
62996,A,Wood
76064,N,Usher
75320,S,Warren
75470,J,Houston
75472,C,Evans
73394,K,Erdey
31793,E,Meyer
31843,E,Meyer
31814,K,Erdey
39936,M,Sotirovic
48314,C,Ball
75322,S,Warren
10470,,
33165,L,Dash
75324,M,Sotirovic
10471,,
62879,L,Dash
63822,L,Dash
63623,J,Houston
75325,,
30466,C,Evans
50822,C,Evans
73822,S,Ledford
63622,S,Ledford
39937,S,Craft
10472,,
58770,,
70854,B,Rosenstock
72375,,
68361,B,Rosenstock
71350,N,Taub
63458,L,Maggid Alon
72547,R,Harris
72488,B,Kaufman
73476,E,Avrutin
69230,R,Harris
70481,D,Weiss
74665,D,Weiss
72610,L,Maggid Alon
33208,N,Skorin
33310,C,Kinder
74589,J,North
74590,J,Adamek
74591,J,North
74592,J,Adamek
31819,N,Smith
31823,N,Smith
35039,A,Morgan
35056,K,Miller
35065,K,Miller
76240,S,Choi
76241,S,Choi
30483,S,Ren
67291,M,Wei
33212,C,Clarke
33340,C,Clarke
33291,C,Clarke
51809,C,Clarke
58989,C,Clarke
33299,C,Clarke
33312,C,Clarke
33314,C,Clarke
33315,C,Clarke
33334,C,Clarke
58990,C,Clarke
33336,C,Clarke
33339,C,Clarke
31831,N,Smith
31835,N,Smith
31838,R,Yarnot
50127,N,Skorin
30485,J,Elliott
30488,A,Richards
57761,K,Wilund
59762,A,Richards
30490,C,Meinert
31877,-,Vaishnavi Sridharan
31880,J,Guzman
31883,J,Guzman
31886,Y,Soto
31889,Y,Soto
31892,D,Pindus
42812,S,Sydnor
31979,M,Boppart
31965,A,Fliflet
31967,A,Fliflet
31970,C,Weidenhamer
31973,C,Weidenhamer
31976,A,Askow
66705,A,Richards
73451,J,O'Connor
32000,J,Ensign
73049,A,Harris
67725,A,Trad
67726,N,Smith
67727,S,Philip
67728,-,Vaishnavi Sridharan
67724,K,Richards
43225,M,Stodolska
59390,S,Mullen
64837,,
72402,,
67716,,
67718,H,Fang
67720,A,Bishnoi
67722,A,Bishnoi
67714,M,Hernandez
59853,A,Trad
35136,N,Skorin
35139,K,Miller
35119,K,Carlson
31937,S,Ison
31938,M,Wei
31945,S,Ison
59595,S,Petruzzello
59596,A,Box
59597,A,Box
59598,J,North
59599,J,Adamek
59600,J,Adamek
75877,J,North
64961,S,Petruzzello
59525,A,Burgos
32026,J,Allen
32017,T,Barnes
32024,A,Askow
32025,K,Paulussen
57856,C,Lin
31928,I,Rice
32027,S,Koziel
31926,S,Koziel
31927,J,Kim
58041,J,Kim
30519,I,Rice
30514,K,Richards
31962,J,O'Connor
61098,C,Kinder
10475,,
48059,,
39910,K,Carlson
39909,K,Carlson
39912,K,Carlson
39911,K,Carlson
10477,,
10479,,
40669,S,Ren
30521,S,Ren
74597,S,Aguinaga
74598,S,Aguinaga
45408,N,Gothe
45407,N,Gothe
68338,N,Burd
68339,N,Burd
40678,M,Wei
40677,M,Wei
61951,,
31983,,
31981,,
72435,J,O'Connor
72434,J,O'Connor
60766,S,Lara-Cinisomo
73238,J,Allen
56189,K,Carlson
10483,,
54955,A,Woods
10485,,
30541,J,Ha
42447,J,Ha
30543,J,Ha
67139,J,Ha
30546,J,Ha
30547,J,Ha
30548,J,Ha
43687,J,Ha
30742,D,Hays
75862,D,Hays
10486,,
65373,,
30746,S,Sears
73336,,
63136,J,Farr
63139,J,Farr
30753,,
10487,,
42932,P,Rhee
30754,,
67398,S,Sears
30756,,
30757,,
30759,A,Watkins
10488,,
72283,,
30761,,
30763,M,McGuire
52420,B,Moen
46904,H,Silverman
46903,H,Silverman
73377,C,O'Shea
30771,S,Sears
42933,P,Rhee
43550,P,Rhee
67397,B,Deal
30775,J,Hu
36898,,
65295,D,Ruggles
31908,L,Chason
73376,J,Hu
10489,,
56379,D,Hays
10490,,
10491,,
69342,N,Brown
75455,N,Brown
75909,N,Brown
75910,N,Brown
75911,N,Brown
69338,N,Brown
69340,N,Brown
69336,N,Brown
69341,N,Brown
44096,A,Akinrinola
44101,A,Akinrinola
44077,A,Akinrinola
44123,A,Akinrinola
44124,A,Akinrinola
44131,A,Akinrinola
44098,A,Akinrinola
56603,A,Akinrinola
44120,A,Akinrinola
44079,A,Akinrinola
45395,A,Akinrinola
44082,A,Akinrinola
45396,A,Akinrinola
44085,A,Akinrinola
54257,A,Akinrinola
54258,A,Akinrinola
44125,A,Akinrinola
45397,A,Akinrinola
44115,A,Akinrinola
52003,A,Akinrinola
52004,A,Akinrinola
44065,A,Akinrinola
44078,A,Akinrinola
56600,A,Akinrinola
56601,A,Akinrinola
56602,A,Akinrinola
56604,A,Akinrinola
44121,A,Akinrinola
44080,A,Akinrinola
44081,A,Akinrinola
44119,A,Akinrinola
44074,A,Akinrinola
44067,A,Akinrinola
44107,A,Akinrinola
44068,A,Akinrinola
44069,A,Akinrinola
52007,A,Akinrinola
50164,A,Akinrinola
50165,A,Akinrinola
44095,A,Akinrinola
56598,A,Akinrinola
44083,A,Akinrinola
44084,A,Akinrinola
44086,A,Akinrinola
44110,A,Akinrinola
44087,A,Akinrinola
44127,A,Akinrinola
44075,A,Akinrinola
44076,A,Akinrinola
44126,A,Akinrinola
44070,A,Akinrinola
44071,A,Akinrinola
52008,A,Akinrinola
56597,A,Akinrinola
44097,A,Akinrinola
56599,A,Akinrinola
44088,A,Akinrinola
44089,A,Akinrinola
44090,A,Akinrinola
44073,A,Akinrinola
44117,A,Akinrinola
44129,A,Akinrinola
44072,A,Akinrinola
52009,A,Akinrinola
50169,A,Akinrinola
56596,A,Akinrinola
44118,A,Akinrinola
44099,A,Akinrinola
44100,A,Akinrinola
44091,A,Akinrinola
44104,A,Akinrinola
44105,A,Akinrinola
44106,A,Akinrinola
52005,A,Akinrinola
70186,A,Akinrinola
50170,A,Akinrinola
45399,A,Akinrinola
44093,A,Akinrinola
52006,A,Akinrinola
44103,M,Soranso
45398,M,Soranso
44066,M,Soranso
50166,M,Soranso
44064,M,Soranso
75372,M,Soranso
75373,M,Soranso
75376,M,Soranso
75377,M,Soranso
44094,A,Akinrinola
75379,M,Soranso
75380,M,Soranso
67174,M,Soranso
67183,M,Soranso
67184,M,Soranso
67175,M,Soranso
67176,M,Soranso
67177,M,Soranso
67178,M,Soranso
67179,M,Soranso
67180,M,Soranso
67181,M,Soranso
67182,M,Soranso
58821,A,Holden
58822,A,Holden
58823,A,Holden
58824,A,Holden
58825,A,Holden
58826,A,Holden
58827,A,Holden
58828,A,Holden
58829,A,Holden
58830,A,Holden
58831,A,Holden
58833,A,Holden
58835,A,Holden
58836,A,Holden
58837,A,Holden
58838,A,Holden
62403,A,Holden
65206,A,Holden
65218,A,Holden
10492,,
65123,K,Valentin
63436,K,Valentin
63437,K,Valentin
63439,K,Valentin
63441,K,Valentin
63443,K,Valentin
76191,K,Abney
75459,N,Brown
68821,K,Abney
68822,K,Abney
68823,K,Abney
68824,K,Abney
68825,K,Abney
68826,K,Abney
68827,K,Abney
68828,K,Abney
68829,K,Abney
68830,K,Abney
68831,K,Abney
68832,K,Abney
68833,K,Abney
68834,K,Abney
68835,K,Abney
68836,K,Abney
68837,K,Abney
68838,K,Abney
68839,K,Abney
68840,K,Abney
68841,K,Abney
68842,K,Abney
68843,K,Abney
68844,K,Abney
68845,K,Abney
68846,K,Abney
68795,K,Abney
68796,K,Abney
68797,K,Abney
68798,K,Abney
68799,K,Abney
68800,K,Abney
68801,K,Abney
68802,K,Abney
68803,K,Abney
68804,K,Abney
68805,K,Abney
68806,K,Abney
68807,K,Abney
30776,E,Hanauer
58324,M,Soranso
58325,M,Soranso
58326,M,Soranso
58327,M,Soranso
58328,A,Holden
75458,N,Brown
65956,N,Brown
63580,M,Soranso
10493,,
33322,E,Moodie
33392,E,Moodie
33500,E,Moodie
34899,E,Moodie
34918,E,Moodie
45963,E,Moodie
35318,,
73705,C,Molina-Vital
70941,A,Abbott
72408,A,Abbott
70940,A,Abbott
75950,A,van der Velde
10500,,
30777,C,Molina-Vital
67140,C,Molina-Vital
10499,,
52161,A,Witmer
76085,A,Witmer
10502,J,Karam
42529,A,Traill
31929,A,Traill
39442,A,Traill
10504,,
66193,A,Traill
66194,A,Traill
67950,A,Traill
59496,B,Walters
63310,B,Walters
50832,A,Traill
30786,A,Traill
10506,,
10509,,
10510,,
52233,J,Pahre
74742,J,Pahre
74743,J,Pahre
74744,J,Pahre
74745,J,Pahre
74746,J,Pahre
74747,J,Pahre
74748,J,Pahre
54622,J,Pahre
60669,P,Healey
60360,P,Healey
60663,P,Healey
60656,P,Healey
60657,P,Healey
60666,P,Healey
60668,P,Healey
60658,P,Healey
60665,P,Healey
60659,P,Healey
60655,P,Healey
60660,P,Healey
60661,P,Healey
60662,P,Healey
65113,P,Keenan
70570,E,Kordik
75948,E,Kordik
57338,A,Aviram
69698,C,Murphy
59168,A,Leipold
64166,M,Etienne
56983,R,Lawless
59170,W,Davey
30836,V,Winship
50573,R,Kar
54992,R,Kar
50576,R,Brubaker
50570,R,Ross
50574,R,Ross
46345,L,Wexler
50577,J,Robbennolt
54995,M,Etienne
60631,A,Leipold
52173,A,Leipold
52724,A,Leipold
69537,S,Anderson
60721,A,Schulte
67369,K,Sanderson
67390,B,Kaplan
45586,M,Braun
43953,R,Lawless
48683,R,Lawless
31955,A,Aviram
54983,N,Sharpe
42641,N,Sharpe
31957,A,Aviram
56475,C,Williams
56815,C,Williams
30842,P,Maggs
42642,P,Maggs
50131,P,Heald
50584,P,Heald
30843,J,Sherkow
42643,J,Sherkow
31958,R,Kaplan
42644,R,Kaplan
30848,F,Boyle
48691,F,Boyle
33260,M,Finkin
50588,M,Finkin
33189,J,Lamare
44132,J,Pea
48682,J,Pea
54962,B,Bonds
56881,B,Bonds
31969,E,Kordik
31972,E,Kordik
31960,E,Johnson
42651,E,Johnson
43944,J,Sharpe
50567,J,Sharpe
58571,R,Szajna
58572,R,Szajna
73955,R,Szajna
68780,,
69635,R,Szajna
70773,R,Szajna
33266,L,Aronson
35814,,
33122,Y,Curtis
38060,Y,Curtis
52178,A,Bequette
56478,M,Frydman
30855,C,Stahl
46043,C,Stahl
57318,C,Stahl
70607,C,Stahl
33263,C,Stahl
35819,C,Stahl
35817,C,Stahl
33264,S,Thomas
60670,A,Aviram
62631,A,Bequette
60677,A,Schulte
35821,V,Winship
35822,V,Winship
38078,C,Tabb
38077,S,Anderson
76044,P,Heald
60872,E,Johnson
59072,E,Kordik
38082,P,Heald
59221,H,Hurd
60676,J,Pea
60671,J,Robbennolt
69700,K,Sanderson
60678,K,Sanderson
59128,L,Reynolds
60504,L,Wexler
60392,M,Frydman
59073,P,Heald
60673,R,Alam
59211,R,Brubaker
59129,R,Kar
60843,R,Ross
60672,S,Anderson
60675,S,Moritz
60858,S,Anderson
58748,S,Moritz
60873,S,Thomas
58746,V,Winship
65919,Y,Curtis
35796,C,Stahl
71299,S,Szala
47597,R,Lawless
48128,R,Lawless
47612,K,Bilz
52719,D,Slifer
62240,D,Slifer
60185,K,Bilz
48139,R,Paez-Rodriguez
52995,J,Sherkow
62238,J,Sherkow
61749,R,Paez-Rodriguez
50141,J,Bradley
50591,J,Bradley
50180,S,Kolb
50592,S,Kolb
50559,B,LeRoy
56481,B,LeRoy
56482,C,Rincker
59094,C,Rincker
65145,S,Perkins
65432,S,Perkins
56765,T,Trott
56962,T,Trott
59013,,
59372,,
47599,A,Roebuck
50594,A,Roebuck
50134,A,Blockman
50595,A,Blockman
63381,K,Bilz
63949,K,Bilz
65146,J,Christiansen
65147,K,Sanderson
65394,A,Weissler
70486,P,Henderson
47600,C,Williams
48042,C,Williams
47601,R,Alam
47602,P,Keenan
48151,L,Wexler
76059,L,Wexler
50558,,
76060,,
66769,P,Keenan
67108,P,Keenan
47604,A,Augustine
48684,A,Augustine
50553,T,Sendek
55326,T,Sendek
52770,A,Kakooza
72142,A,Kakooza
58398,C,Shah
60912,C,Shah
47605,M,Finkin
68964,M,Finkin
47606,R,Kaplan
59197,R,Kaplan
47609,M,Etienne
65623,S,Szala
56491,M,Moore
56780,M,Moore
74281,D,Butler
74280,D,Butler
73431,J,Smist
75563,M,McGrath
