courseDept,courseNum,GPA,title
SOCW,553,3.84,Integrated Behavorial Health & Health Care
SOCW,554,3.85,Inequalities In A Diverse Society
SOCW,561,3.84,Special Studies in Soc Work I
SOCW,589,3.65,Social Work and the Law
SPAN,101,3.18,Elementary Spanish I
SPAN,102,3.25,Elementary Spanish II
SPAN,122,2.83,Intensive Elementary Spanish
SPAN,130,3.55,Intermediate Spanish
SPAN,141,2.98,Introduction to Spanish Grammar
SPAN,142,3.24,Spanish in the Professions
SPAN,200,3.37,Readings in Hispanic Texts
SPAN,204,3.38,Advanced Spanish Grammar in Context
SPAN,208,3.7,Oral Spanish
SPAN,228,3.44,Spanish Composition
SPAN,232,3.83,Spanish in the Community
SPAN,246,3.48,Gender & Sexuality in Latina/o Literature
SPAN,250,3.61,Introduction to Literary Analysis
SPAN,252,3.54,Introduction to Hispanic Linguistics
SPAN,254,3.44,Introduction to Cultural Analysis
SPAN,303,3.58,The Sounds of Spanish
SPAN,305,3.5,The Structure of Spanish
SPAN,307,3.54,Bilingualism
SPAN,308,3.68,Spanish in the United States
SPAN,309,3.52,Varieties of Spoken Spanish
SPAN,312,3.12,Modern Spanish Literatures & Cultures
SPAN,316,3.36,Latin American Literatures & Cultures from 1800
SPAN,318,3.68,Spanish Cultural Studies I
SPAN,320,3.48,Spanish Cultural Studies II
SPAN,324,3.06,Latin America Cultural Studies I
SPAN,326,3.7,Latin America Cultural Studies II
SPAN,332,3.8,Spanish and Entrepreneurship
SPAN,571,3.8,Proseminar For Lang Tchg
SPED,117,3.8,The Culture of Disability
SPED,199,3.62,Undergraduate Open Seminar
SPED,312,3.87,Introduction to Educational Technology
SPED,317,3.83,Characteristics & Eligibility
SPED,322,3.5,Introduction to Intellectual Disability
SPED,405,3.77,General Educator's Role in Special Education
SPED,414,3.8,Assessment in Early Childhood Special Education
SPED,424,3.63,Foundations of Assessment
SPED,426,3.89,Collaboration and Teaming
SPED,431,3.81,Assistive Technology and Physical Disabilities
SPED,438,3.9,Collaborating with Families
SPED,440,3.81,Instructional Strategies I
SPED,441,3.63,Instructional Strategies II
SPED,444,3.91,Career Development and Transition
SPED,446,3.89,Curriculum Development I
SPED,447,3.93,Curriculum Development II
SPED,448,3.62,Curriculum Development III
SPED,450,3.9,Introduction to Early Childhood Special Education
SPED,461,3.81,Alternative and Augmentative Communication and Literacy
SPED,465,3.7,Curriculum and Methods in Early Childhood Special Education
SPED,470,3.95,Learning Environments I
SPED,471,3.88,Learning Environments II
SPED,514,3.91,Equity Issues in Special Education
SPED,517,3.79,Disability Issues in Special Education
SPED,526,3.92,Collaborative Leaders in Special Education
STAT,100,3.39,Statistics
STAT,107,3.64,Data Science Discovery
STAT,200,3.47,Statistical Analysis
STAT,212,3.54,Biostatistics
STAT,385,3.61,Statistics Programming Methods
STAT,400,3.2,Statistics and Probability I
STAT,408,3.06,Actuarial Statistics I
STAT,409,3.16,Actuarial Statistics II
STAT,410,3.13,Statistics and Probability II
STAT,420,3.57,Methods of Applied Statistics
STAT,424,3.49,Analysis of Variance
STAT,425,3.46,Applied Regression and Design
STAT,426,3.43,Sampling and Categorical Data
STAT,428,3.37,Statistical Computing
STAT,429,3.4,Time Series Analysis
STAT,430,3.54,Topics in Applied Statistics
STAT,431,3.6,Applied Bayesian Analysis
STAT,432,3.71,Basics of Statistical Learning
STAT,433,3.72,Stochastic Processes
STAT,434,3.54,Survival Analysis
STAT,440,3.66,Statistical Data Management
STAT,443,3.54,Professional Statistics
STAT,448,3.56,Advanced Data Analysis
STAT,480,3.62,Data Science Foundations
STAT,510,3.59,Mathematical Statistics I
STAT,511,3.87,Mathematical Statistics II
STAT,525,3.89,Computational Statistics
STAT,527,3.66,Advanced Regression Analysis
STAT,542,3.84,Statistical Learning
STAT,553,3.4,Probability and Measure I
STAT,571,3.81,Multivariate Analysis
STAT,578,3.78,Topics in Statistics
SWAH,201,3.3,Elementary Swahili I
SWAH,202,3.46,Elementary Swahili II
SWAH,403,2.51,Intermediate Swahili I
SWAH,404,3.57,Intermediate Swahili II
TAM,195,3.55,Mechanics in the Modern World
TAM,201,3.74,Mechanics for Technol & Mgmt
TAM,210,2.86,Introduction to Statics
TAM,211,2.74,Statics
TAM,212,2.93,Introductory Dynamics
TAM,251,2.95,Introductory Solid Mechanics
TAM,252,3.58,Solid Mechanics Design
TAM,302,3.58,Engineering Design Principles
TAM,335,2.83,Introductory Fluid Mechanics
TAM,412,3.04,Intermediate Dynamics
TAM,427,3.03,Mechanics of Polymers
TAM,428,3.21,Mechanics of Composites
TAM,435,3.36,Intermediate Fluid Mechanics
TAM,445,3.04,Continuum Mechanics
TAM,451,3.26,Intermediate Solid Mechanics
TAM,456,3.47,Experimental Stress Analysis
TAM,461,3.74,Cellular Biomechanics
TAM,470,3.2,Computational Mechanics
TAM,498,3.13,Special Topics
TAM,531,3.62,Inviscid Flow
TAM,532,3.6,Viscous Flow
TAM,538,3.55,Turbulence
TAM,541,3.55,Mathematical Methods I
TAM,542,3.7,Mathematical Methods II
TAM,551,3.32,Solid Mechanics I
TE,100,3.88,"Introduction to Innovation, Leadership and Engineering Entrepreneurship"
TE,250,3.8,From Idea to Enterprise
TE,298,3.74,Special Topics I
TE,333,3.48,"Creativity, Innovation, Vision"
TE,360,3.85,Lectures in Engineering Entrepreneurship
TE,398,3.75,Special Topics II
TE,401,3.83,Developing Breakthrough Projects
TE,450,3.55,"Startups: Incorporation, Funding, Contracts, & Intellectual Property"
TE,460,3.9,Lectures in Engineering Entrepreneurship
TE,461,3.8,Technology Entrepreneurship
TE,466,3.75,High-Tech Venture Marketing
TE,498,3.97,Special Topics III
TE,565,3.83,Technol Innovation & Strategy
TE,566,3.85,Finance for Engineering Mgmt
TE,567,3.95,Venture Funded Startups
THEA,100,3.81,Practicum I
THEA,101,3.69,Introduction to Theatre Arts
THEA,110,3.79,Broadway Musicals
THEA,170,3.54,Fundamentals of Acting I
THEA,175,3.15,Fundamentals of Acting II
THEA,208,3.68,21st Century Dramaturgy
THEA,218,3.53,Intro to Social Issues Theatre
THEA,220,3.23,Survey of Theatrical Design
THEA,262,3.63,Literature of Modern Theatre
THEA,263,3.19,Intro African American Theat
THEA,270,3.77,Relationships in Acting I
THEA,271,3.63,Voice and Movement I
THEA,360,2.76,History of Theatre I
THEA,361,2.8,History of Theatre II
THEA,399,3.97,Undergraduate Group Seminar
THEA,400,3.86,Practicum IV
THEA,450,3.89,Management Seminar
THEA,452,3.13,Principles of Arts Management
THEA,595,3.63,Creative Project
TRST,201,3.37,Intro to Translation Studies
TRST,407,3.57,Terminology
TRST,410,3.75,Translation and Interpreting Theory & Practice
TRST,415,3.69,Machine Translation: History and Applications
TSM,100,2.68,Technical Systems in Agr
TSM,199,3.33,Undergraduate Open Seminar
TSM,232,3.03,Materials and Construction Sys
TSM,233,3.08,Metallurgy & Welding Process
TSM,234,3.01,"Wiring, Motors and Control Sys"
TSM,262,3.07,Off-Road Equipment Management
TSM,311,3.49,Humanity in the Food Web
TSM,352,3.2,Land and Water Mgt Systems
TSM,363,3.46,Fluid Power Systems
TSM,371,3.09,Residential Housing Design
TSM,372,3.1,Environ Control & HVAC Systems
TSM,381,3.26,Grain Drying & Storage Systems
TSM,421,3.15,Ag Safety-Injury Prevention
TSM,422,3.55,Ag Health-Illnesses Prevention
TSM,425,3.32,Managing Ag Safety Risk
TSM,435,3.63,Elec Computer Ctrl Sys
TSM,438,3.09,Renewable Energy Applications
TSM,464,2.97,Engine and Tractor Power
TSM,465,2.75,Chemical Applications Systems
TSM,486,3.42,Grain Bioprocessing Coproducts
UKR,113,3.84,Ukrainian Culture
UP,101,3.43,Introduction to City Planning
UP,116,3.41,Urban Informatics I
UP,136,3.76,Urban Sustainability
UP,185,3.36,Cities in a Global Perspective
UP,199,3.44,Undergraduate Open Seminar
UP,201,3.7,Planning in Action
UP,203,3.43,Cities: Planning & Urban Life
UP,204,3.13,Chicago: Planning & Urban Life
UP,205,3.25,Ecology & Environmental Sustainability
UP,211,3.65,"Local Planning, Gov't and Law"
UP,260,3.51,Social Inequality and Planning
UP,312,3.28,Communication for Planners
UP,316,3.17,Urban Informatics II
UP,330,3.37,The Modern American City
UP,335,3.23,Cities and Immigrants
UP,340,3.72,Planning for Healthy Cities
UP,345,3.48,Economic Development Planning
UP,347,3.49,Junior Planning Workshop
UP,357,3.66,The Land Development Process
UP,405,3.44,Watershed Ecology and Planning
UP,406,3.33,Urban Ecology
UP,407,3.8,State and Local Public Finance
UP,418,3.6,GIS for Planners
UP,423,3.68,Community Development in the Global South
UP,426,2.85,Urban Design and Planning
UP,430,3.6,Urban Transportation Planning
UP,438,3.3,Disasters and Urban Planning
UP,446,3.53,Sustainable Planning Seminar
UP,447,3.78,Land Use Planning Workshop
UP,456,3.76,Sustainable Planning Workshop
UP,460,3.71,Transportation/Land Use Policy
UP,466,3.68,Energy & the Built Environment
UP,470,3.45,Shrinking Cities
UP,473,3.75,Housing & Urban Policy
UP,474,3.29,Neighborhood Revitalization
UP,475,3.84,Real Estate Development Fundamentals
UP,480,3.42,Sustainable Design Principles
UP,494,3.44,Special Topics in Planning
UP,501,3.63,Planning History and Theory
UP,503,3.81,Physical Planning
UP,504,3.7,Urban History and Theory
UP,505,3.58,Urban and Regional Analysis
UP,508,3.81,Survey Design and Analysis
UP,509,3.84,Economics for Planners
UP,510,3.65,Plan Making
UP,511,3.77,Law and Planning
UP,545,3.78,Economic Development Policy
UP,594,3.46,Seminar
VCM,625,3.92,Zoological Companion Mammal Medicine
VCM,636,3.97,Advanced Clinical Pathology
VCM,637,3.02,Advanced Clinical Cardiology
VCM,639,3.95,Forensic Veterinary Medicine
VCM,649,3.91,Avian Medicine and Surgery
VCM,660,3.4,Advanced Equine Anatomy
VCM,667,3.1,Ethics and Conflict in Zoological Medicine
VCM,673,3.97,Companion Animal Rehab
VCM,685,3.94,Advanced Diagnostic Imaging
VM,602,2.66,Structure and Function I
VM,603,2.88,Structure and Function II
VM,604,2.79,Structure and Function III
VM,605,2.7,Pathobiology I
VM,607,2.89,Pathobiology II
VM,608,2.85,Pathobiology III
VM,609,2.85,Medicine and Surgery I
VM,610,2.65,Medicine and Surgery II
VM,611,2.76,Medicine and Surgery III
VM,620,3.81,Canine Feline Behavior
YDSH,220,3.62,Jewish Storytelling
YDSH,320,3.44,Lit Responses to the Holocaust
